order_id,product_id,category,quantity,price
O001266,P0461,Kecantikan,2,1673271
O001266,P0323,Fashion,1,495126
O001267,P0491,Fashion,4,1384865
O001267,P0137,Elektronik,3,2216098
O001268,P0471,Rumah Tangga,2,1097781
O001268,P0157,Fashion,1,2598858
O001268,P0465,Rumah Tangga,5,1659272
O001269,P0312,Elektronik,5,1658132
O001269,P0424,Kecantikan,2,1987140
O001269,P0156,Rumah Tangga,3,2804737
O001270,P0355,Fashion,5,1975410
O001270,P0398,Elektronik,2,2751919
O001270,P0094,Elektronik,4,889563
O001271,P0371,Makanan & Minuman,5,2924854
O001271,P0010,Rumah Tangga,2,2796914
O001272,P0443,Kecantikan,3,2324474
O001272,P0327,Fashion,3,598284
O001273,P0340,Kecantikan,3,2270241
O001273,P0066,Elektronik,1,751000
O001273,P0499,Kecantikan,1,2180244
O001273,P0449,Fashion,2,2632665
O001274,P0348,Rumah Tangga,5,2086325
O001274,P0412,Kecantikan,3,694275
O001274,P0257,Makanan & Minuman,4,672078
O001274,P0168,Rumah Tangga,4,889343
O001275,P0135,Fashion,2,41464
O001275,P0247,Fashion,2,64230
O001275,P0116,Kecantikan,3,112084
O001276,P0379,Kecantikan,1,1403463
O001277,P0404,Fashion,1,1936356
O001277,P0125,Elektronik,3,351566
O001278,P0339,Rumah Tangga,2,1433085
O001278,P0361,Makanan & Minuman,5,1206744
O001279,P0430,Fashion,1,293544
O001279,P0416,Rumah Tangga,1,119048
O001280,P0069,Kecantikan,2,1660946
O001281,P0157,Fashion,5,2598858
O001281,P0187,Makanan & Minuman,1,1131808
O001281,P0482,Elektronik,5,1179781
O001282,P0402,Fashion,2,706388
O001283,P0120,Elektronik,5,2371805
O001283,P0448,Fashion,1,1408613
O001283,P0363,Rumah Tangga,1,2097512
O001284,P0232,Kecantikan,3,2790086
O001284,P0287,Makanan & Minuman,3,1991872
O001284,P0291,Elektronik,3,2413363
O001284,P0277,Rumah Tangga,5,1734008
O001285,P0130,Fashion,5,1590610
O001286,P0255,Kecantikan,2,294798
O001286,P0433,Fashion,2,1527793
O001286,P0196,Fashion,3,2612836
O001286,P0259,Rumah Tangga,3,2644646
O001287,P0100,Fashion,5,2967791
O001287,P0060,Kecantikan,1,2974893
O001288,P0005,Makanan & Minuman,1,2832184
O001289,P0046,Fashion,1,2224895
O001290,P0323,Fashion,4,495126
O001290,P0119,Elektronik,4,2667146
O001290,P0373,Fashion,4,1266069
O001291,P0125,Elektronik,4,351566
O001292,P0416,Rumah Tangga,1,119048
O001292,P0015,Makanan & Minuman,4,2529363
O001292,P0436,Elektronik,2,1633124
O001293,P0022,Elektronik,4,1324618
O001293,P0479,Fashion,2,2673331
O001294,P0244,Kecantikan,3,1924841
O001294,P0114,Rumah Tangga,4,2957111
O001295,P0325,Rumah Tangga,5,740251
O001295,P0130,Fashion,5,1590610
O001296,P0146,Fashion,3,1298379
O001296,P0317,Makanan & Minuman,3,710596
O001296,P0388,Fashion,5,793086
O001296,P0246,Makanan & Minuman,2,826350
O001297,P0025,Rumah Tangga,5,2569516
O001297,P0157,Fashion,3,2598858
O001298,P0184,Elektronik,2,1647634
O001298,P0178,Rumah Tangga,1,1009333
O001298,P0171,Fashion,2,1921391
O001299,P0033,Fashion,5,1209914
O001299,P0219,Makanan & Minuman,5,68235
O001300,P0303,Kecantikan,1,93202
O001300,P0126,Kecantikan,5,767606
O001300,P0494,Elektronik,1,2925973
O001300,P0407,Fashion,3,762902
O001301,P0387,Makanan & Minuman,4,2108757
O001302,P0471,Rumah Tangga,2,1097781
O001302,P0261,Kecantikan,3,1999186
O001302,P0285,Rumah Tangga,5,162174
O001302,P0105,Fashion,4,2996196
O001303,P0217,Makanan & Minuman,2,651363
O001304,P0144,Kecantikan,4,1798218
O001304,P0428,Kecantikan,5,2891205
O001304,P0468,Elektronik,3,255401
O001305,P0063,Kecantikan,3,2560941
O001305,P0072,Rumah Tangga,5,1945382
O001305,P0437,Rumah Tangga,2,1348631
O001306,P0222,Makanan & Minuman,1,1418677
O001306,P0076,Kecantikan,1,1247980
O001306,P0446,Kecantikan,5,932980
O001307,P0197,Kecantikan,3,2356321
O001307,P0365,Kecantikan,1,2073044
O001307,P0190,Makanan & Minuman,1,2224136
O001308,P0438,Fashion,3,611104
O001308,P0172,Elektronik,4,274394
O001308,P0030,Rumah Tangga,4,69847
O001308,P0400,Makanan & Minuman,5,56936
O001309,P0441,Elektronik,2,325965
O001309,P0260,Makanan & Minuman,3,1128065
O001309,P0288,Fashion,1,2194471
O001309,P0309,Makanan & Minuman,2,592122
O001310,P0123,Elektronik,3,161774
O001311,P0300,Elektronik,1,81995
O001312,P0240,Makanan & Minuman,5,2607125
O001312,P0221,Elektronik,2,1627658
O001312,P0302,Elektronik,1,2117677
O001313,P0288,Fashion,4,2194471
O001313,P0379,Kecantikan,1,1403463
O001313,P0326,Elektronik,5,182750
O001314,P0247,Fashion,1,64230
O001315,P0077,Elektronik,5,2340791
O001315,P0022,Elektronik,5,1324618
O001315,P0009,Makanan & Minuman,2,2348531
O001315,P0171,Fashion,2,1921391
O001316,P0278,Elektronik,2,852064
O001316,P0045,Elektronik,2,2916186
O001316,P0449,Fashion,2,2632665
O001316,P0459,Elektronik,4,636045
O001317,P0410,Rumah Tangga,3,1088245
O001317,P0017,Fashion,5,471688
O001317,P0189,Elektronik,1,1838006
O001318,P0157,Fashion,4,2598858
O001319,P0031,Makanan & Minuman,1,322692
O001320,P0373,Fashion,2,1266069
O001320,P0412,Kecantikan,1,694275
O001320,P0432,Kecantikan,4,2465140
O001321,P0196,Fashion,5,2612836
O001321,P0261,Kecantikan,4,1999186
O001321,P0041,Elektronik,1,2613908
O001321,P0288,Fashion,5,2194471
O001322,P0110,Rumah Tangga,2,2036551
O001322,P0286,Fashion,5,2039114
O001323,P0039,Fashion,1,2589494
O001324,P0357,Rumah Tangga,2,819094
O001324,P0351,Rumah Tangga,3,2795934
O001325,P0438,Fashion,1,611104
O001325,P0417,Elektronik,4,2804826
O001326,P0181,Kecantikan,2,2318630
O001326,P0215,Elektronik,1,372195
O001326,P0480,Kecantikan,2,2490263
O001326,P0139,Rumah Tangga,4,1180132
O001327,P0319,Kecantikan,4,1227935
O001327,P0075,Rumah Tangga,1,2080945
O001327,P0354,Elektronik,4,2341942
O001328,P0302,Elektronik,4,2117677
O001328,P0121,Rumah Tangga,1,543695
O001329,P0360,Kecantikan,2,218208
O001329,P0294,Kecantikan,2,1639796
O001329,P0321,Rumah Tangga,2,2084478
O001330,P0024,Elektronik,3,605178
O001330,P0224,Rumah Tangga,4,2067655
O001331,P0441,Elektronik,5,325965
O001331,P0173,Kecantikan,3,1742745
O001331,P0192,Rumah Tangga,1,1348472
O001331,P0140,Makanan & Minuman,4,1649371
O001332,P0221,Elektronik,2,1627658
O001332,P0203,Fashion,4,1292601
O001332,P0365,Kecantikan,2,2073044
O001332,P0332,Makanan & Minuman,4,436089
O001333,P0025,Rumah Tangga,4,2569516
O001333,P0366,Rumah Tangga,4,2308536
O001333,P0167,Rumah Tangga,2,91101
O001333,P0036,Makanan & Minuman,1,767019
O001334,P0488,Kecantikan,2,1252495
O001335,P0193,Elektronik,2,1667106
O001335,P0488,Kecantikan,4,1252495
O001336,P0105,Fashion,3,2996196
O001337,P0246,Makanan & Minuman,5,826350
O001337,P0435,Makanan & Minuman,1,2910649
O001337,P0489,Elektronik,1,1024317
O001337,P0329,Kecantikan,3,1973537
O001338,P0440,Makanan & Minuman,5,401781
O001338,P0193,Elektronik,4,1667106
O001339,P0212,Makanan & Minuman,2,1933071
O001340,P0417,Elektronik,3,2804826
O001341,P0212,Makanan & Minuman,1,1933071
O001341,P0311,Elektronik,2,2795549
O001342,P0278,Elektronik,2,852064
O001342,P0312,Elektronik,5,1658132
O001342,P0441,Elektronik,2,325965
O001342,P0061,Fashion,3,101389
O001343,P0323,Fashion,1,495126
O001343,P0382,Kecantikan,2,2857095
O001343,P0236,Kecantikan,4,1589685
O001343,P0328,Fashion,2,552375
O001344,P0017,Fashion,3,471688
O001344,P0351,Rumah Tangga,5,2795934
O001344,P0478,Rumah Tangga,1,2141093
O001344,P0264,Rumah Tangga,4,1846742
O001345,P0099,Makanan & Minuman,2,61553
O001346,P0118,Fashion,4,210229
O001347,P0165,Elektronik,1,2490741
O001347,P0306,Elektronik,4,1691969
O001348,P0184,Elektronik,1,1647634
O001349,P0384,Makanan & Minuman,2,2601515
O001349,P0042,Fashion,5,796018
O001350,P0187,Makanan & Minuman,3,1131808
O001350,P0409,Makanan & Minuman,1,2869544
O001350,P0165,Elektronik,1,2490741
O001350,P0377,Makanan & Minuman,2,367050
O001351,P0468,Elektronik,4,255401
O001352,P0285,Rumah Tangga,1,162174
O001353,P0288,Fashion,3,2194471
O001353,P0100,Fashion,3,2967791
O001353,P0014,Makanan & Minuman,1,1523213
O001353,P0443,Kecantikan,3,2324474
O001354,P0242,Makanan & Minuman,4,2330016
O001354,P0446,Kecantikan,1,932980
O001355,P0197,Kecantikan,5,2356321
O001356,P0063,Kecantikan,5,2560941
O001357,P0467,Kecantikan,2,1120253
O001357,P0235,Kecantikan,4,843133
O001357,P0477,Kecantikan,4,2173176
O001357,P0269,Rumah Tangga,3,180083
O001358,P0451,Elektronik,1,333662
O001358,P0023,Elektronik,5,2790382
O001358,P0029,Rumah Tangga,5,2019937
O001359,P0230,Fashion,4,2310994
O001360,P0194,Rumah Tangga,4,2626630
O001361,P0482,Elektronik,5,1179781
O001361,P0196,Fashion,3,2612836
O001361,P0213,Fashion,4,2094931
O001362,P0038,Kecantikan,5,1423122
O001363,P0013,Kecantikan,4,90181
O001363,P0017,Fashion,5,471688
O001363,P0196,Fashion,4,2612836
O001364,P0100,Fashion,4,2967791
O001365,P0047,Makanan & Minuman,2,1898748
O001366,P0184,Elektronik,4,1647634
O001366,P0464,Fashion,4,267432
O001366,P0467,Kecantikan,3,1120253
O001366,P0485,Fashion,2,582670
O001367,P0019,Rumah Tangga,4,1458729
O001367,P0220,Elektronik,3,1588044
O001367,P0266,Makanan & Minuman,2,982645
O001368,P0109,Kecantikan,5,1066290
O001368,P0104,Kecantikan,2,885551
O001368,P0117,Elektronik,2,872179
O001368,P0179,Kecantikan,4,1779025
O001369,P0019,Rumah Tangga,2,1458729
O001369,P0186,Makanan & Minuman,5,1818297
O001370,P0381,Kecantikan,3,1088393
O001370,P0284,Kecantikan,5,2142039
O001370,P0271,Elektronik,4,2075987
O001370,P0447,Kecantikan,1,2796726
O001371,P0368,Fashion,3,1738840
O001371,P0196,Fashion,5,2612836
O001372,P0001,Elektronik,4,612811
O001373,P0344,Fashion,3,2481485
O001373,P0426,Rumah Tangga,5,2260502
O001374,P0316,Fashion,5,1656612
O001374,P0124,Kecantikan,5,622838
O001374,P0292,Elektronik,5,2899894
O001374,P0148,Makanan & Minuman,1,2877558
O001375,P0031,Makanan & Minuman,3,322692
O001376,P0016,Rumah Tangga,4,927528
O001376,P0060,Kecantikan,3,2974893
O001377,P0196,Fashion,5,2612836
O001377,P0037,Rumah Tangga,5,2405553
O001378,P0208,Makanan & Minuman,5,2118983
O001378,P0180,Makanan & Minuman,4,908504
O001378,P0494,Elektronik,2,2925973
O001378,P0198,Elektronik,1,1489863
O001379,P0445,Fashion,5,1162871
O001380,P0452,Kecantikan,4,2080232
O001380,P0344,Fashion,2,2481485
O001381,P0063,Kecantikan,1,2560941
O001382,P0022,Elektronik,4,1324618
O001382,P0248,Kecantikan,3,1721354
O001383,P0111,Kecantikan,4,1092380
O001383,P0116,Kecantikan,4,112084
O001383,P0370,Makanan & Minuman,2,1320042
O001384,P0277,Rumah Tangga,3,1734008
O001384,P0028,Fashion,4,378663
O001384,P0298,Makanan & Minuman,5,667501
O001384,P0422,Fashion,1,1839269
O001385,P0461,Kecantikan,2,1673271
O001385,P0396,Makanan & Minuman,3,2697865
O001385,P0467,Kecantikan,5,1120253
O001386,P0181,Kecantikan,3,2318630
O001387,P0218,Fashion,3,541171
O001387,P0080,Makanan & Minuman,2,544564
O001388,P0015,Makanan & Minuman,3,2529363
O001388,P0209,Rumah Tangga,1,1963909
O001389,P0181,Kecantikan,3,2318630
O001389,P0240,Makanan & Minuman,4,2607125
O001389,P0411,Kecantikan,4,2012992
O001389,P0019,Rumah Tangga,2,1458729
O001390,P0495,Makanan & Minuman,3,1432296
O001391,P0445,Fashion,4,1162871
O001391,P0122,Fashion,2,472290
O001391,P0419,Elektronik,5,529117
O001391,P0478,Rumah Tangga,4,2141093
O001392,P0412,Kecantikan,3,694275
O001392,P0154,Makanan & Minuman,3,1540847
O001393,P0325,Rumah Tangga,5,740251
O001393,P0265,Rumah Tangga,2,2082898
O001394,P0499,Kecantikan,3,2180244
O001394,P0338,Rumah Tangga,1,2133953
O001394,P0419,Elektronik,4,529117
O001395,P0188,Elektronik,3,2764856
O001395,P0298,Makanan & Minuman,1,667501
O001396,P0288,Fashion,5,2194471
O001396,P0127,Makanan & Minuman,5,1408569
O001396,P0375,Elektronik,2,1160520
O001397,P0137,Elektronik,1,2216098
O001397,P0401,Kecantikan,4,2739108
O001398,P0006,Rumah Tangga,3,1534060
O001398,P0390,Kecantikan,4,353852
O001399,P0012,Elektronik,5,252673
O001399,P0175,Rumah Tangga,3,2836702
O001400,P0052,Fashion,4,2371483
O001400,P0081,Fashion,2,1024193
O001400,P0352,Fashion,4,1901988
O001400,P0365,Kecantikan,2,2073044
O001401,P0267,Rumah Tangga,1,2572414
O001401,P0097,Fashion,5,2270438
O001401,P0110,Rumah Tangga,4,2036551
O001401,P0191,Kecantikan,5,1102884
O001402,P0079,Elektronik,1,131635
O001402,P0387,Makanan & Minuman,2,2108757
O001402,P0398,Elektronik,1,2751919
O001402,P0385,Kecantikan,4,2229728
O001403,P0038,Kecantikan,5,1423122
O001403,P0394,Fashion,4,1222593
O001403,P0479,Fashion,2,2673331
O001403,P0049,Kecantikan,2,2753128
O001404,P0249,Fashion,3,474984
O001404,P0022,Elektronik,5,1324618
O001404,P0306,Elektronik,5,1691969
O001405,P0440,Makanan & Minuman,1,401781
O001406,P0199,Kecantikan,4,50098
O001406,P0021,Makanan & Minuman,5,114806
O001406,P0191,Kecantikan,5,1102884
O001406,P0195,Rumah Tangga,2,164251
O001407,P0198,Elektronik,3,1489863
O001408,P0321,Rumah Tangga,1,2084478
O001408,P0290,Elektronik,3,2188085
O001408,P0169,Makanan & Minuman,5,1339236
O001409,P0446,Kecantikan,3,932980
O001409,P0139,Rumah Tangga,1,1180132
O001409,P0474,Elektronik,1,90529
O001410,P0179,Kecantikan,2,1779025
O001410,P0406,Elektronik,4,2168199
O001411,P0278,Elektronik,4,852064
O001411,P0260,Makanan & Minuman,5,1128065
O001411,P0026,Rumah Tangga,4,711818
O001412,P0416,Rumah Tangga,2,119048
O001412,P0187,Makanan & Minuman,4,1131808
O001412,P0244,Kecantikan,3,1924841
O001413,P0044,Kecantikan,5,514308
O001413,P0241,Elektronik,2,1874139
O001413,P0243,Rumah Tangga,3,2010066
O001414,P0320,Elektronik,1,1605897
O001414,P0347,Fashion,2,1373297
O001414,P0117,Elektronik,3,872179
O001415,P0483,Makanan & Minuman,2,187697
O001416,P0133,Rumah Tangga,3,2355982
O001416,P0085,Kecantikan,4,2909862
O001417,P0041,Elektronik,4,2613908
O001417,P0211,Makanan & Minuman,4,1976952
O001418,P0007,Kecantikan,1,1202718
O001418,P0344,Fashion,2,2481485
O001418,P0241,Elektronik,2,1874139
O001419,P0171,Fashion,1,1921391
O001419,P0059,Kecantikan,5,538499
O001420,P0272,Makanan & Minuman,2,2704091
O001421,P0321,Rumah Tangga,3,2084478
O001422,P0161,Kecantikan,4,173334
O001422,P0242,Makanan & Minuman,1,2330016
O001422,P0072,Rumah Tangga,1,1945382
O001422,P0021,Makanan & Minuman,1,114806
O001423,P0209,Rumah Tangga,1,1963909
O001424,P0120,Elektronik,3,2371805
O001425,P0416,Rumah Tangga,5,119048
O001426,P0257,Makanan & Minuman,4,672078
O001427,P0246,Makanan & Minuman,2,826350
O001427,P0341,Elektronik,3,1043558
O001427,P0120,Elektronik,2,2371805
O001428,P0417,Elektronik,2,2804826
O001428,P0293,Makanan & Minuman,5,402249
O001428,P0468,Elektronik,3,255401
O001429,P0055,Fashion,2,342036
O001429,P0002,Fashion,3,2217060
O001430,P0178,Rumah Tangga,4,1009333
O001430,P0244,Kecantikan,3,1924841
O001430,P0390,Kecantikan,4,353852
O001431,P0415,Makanan & Minuman,5,1098058
O001431,P0432,Kecantikan,4,2465140
O001431,P0343,Rumah Tangga,4,1571744
O001432,P0378,Kecantikan,4,1405602
O001432,P0010,Rumah Tangga,2,2796914
O001432,P0330,Makanan & Minuman,4,2984960
O001432,P0199,Kecantikan,4,50098
O001433,P0417,Elektronik,2,2804826
O001433,P0474,Elektronik,5,90529
O001433,P0083,Elektronik,3,1428170
O001433,P0346,Fashion,1,2435805
O001434,P0464,Fashion,3,267432
O001434,P0276,Rumah Tangga,3,1940370
O001434,P0246,Makanan & Minuman,5,826350
O001434,P0163,Fashion,3,2458537
O001435,P0260,Makanan & Minuman,5,1128065
O001435,P0305,Kecantikan,2,434296
O001435,P0348,Rumah Tangga,2,2086325
O001435,P0411,Kecantikan,4,2012992
O001436,P0098,Makanan & Minuman,1,2935753
O001436,P0147,Rumah Tangga,2,751282
O001436,P0253,Elektronik,2,797428
O001437,P0384,Makanan & Minuman,1,2601515
O001437,P0036,Makanan & Minuman,2,767019
O001438,P0488,Kecantikan,2,1252495
O001438,P0262,Makanan & Minuman,3,1639628
O001438,P0012,Elektronik,3,252673
O001438,P0016,Rumah Tangga,3,927528
O001439,P0351,Rumah Tangga,4,2795934
O001439,P0074,Elektronik,2,316092
O001440,P0427,Elektronik,4,787078
O001441,P0195,Rumah Tangga,2,164251
O001441,P0091,Fashion,5,134678
O001441,P0269,Rumah Tangga,3,180083
O001442,P0273,Rumah Tangga,2,1350049
O001442,P0109,Kecantikan,2,1066290
O001442,P0268,Elektronik,3,2784153
O001443,P0449,Fashion,1,2632665
O001443,P0132,Fashion,2,2244261
O001444,P0482,Elektronik,2,1179781
O001444,P0278,Elektronik,5,852064
O001444,P0270,Kecantikan,1,1165353
O001445,P0440,Makanan & Minuman,4,401781
O001446,P0141,Fashion,5,800602
O001446,P0368,Fashion,5,1738840
O001446,P0497,Kecantikan,5,945636
O001447,P0187,Makanan & Minuman,1,1131808
O001447,P0171,Fashion,4,1921391
O001447,P0332,Makanan & Minuman,5,436089
O001448,P0319,Kecantikan,1,1227935
O001448,P0185,Elektronik,4,2320423
O001449,P0031,Makanan & Minuman,3,322692
O001449,P0084,Makanan & Minuman,2,657388
O001449,P0090,Rumah Tangga,3,263063
O001450,P0477,Kecantikan,3,2173176
O001450,P0486,Makanan & Minuman,1,2991181
O001451,P0324,Fashion,4,2102532
O001452,P0169,Makanan & Minuman,3,1339236
O001452,P0021,Makanan & Minuman,5,114806
O001452,P0399,Elektronik,1,832068
O001452,P0183,Rumah Tangga,3,448359
O001453,P0111,Kecantikan,4,1092380
O001453,P0500,Elektronik,3,2775440
O001453,P0040,Fashion,3,794638
O001454,P0061,Fashion,5,101389
O001455,P0281,Fashion,4,1934249
O001455,P0220,Elektronik,1,1588044
O001455,P0439,Rumah Tangga,5,1782244
O001456,P0311,Elektronik,5,2795549
O001456,P0484,Elektronik,4,128557
O001457,P0445,Fashion,2,1162871
O001457,P0097,Fashion,5,2270438
O001458,P0126,Kecantikan,3,767606
O001459,P0446,Kecantikan,4,932980
O001460,P0489,Elektronik,2,1024317
O001460,P0143,Kecantikan,5,1873057
O001460,P0235,Kecantikan,1,843133
O001460,P0310,Kecantikan,5,1717199
O001461,P0126,Kecantikan,2,767606
O001461,P0162,Elektronik,2,1924149
O001462,P0487,Elektronik,1,819941
O001462,P0279,Rumah Tangga,4,2795321
O001463,P0068,Elektronik,5,2988591
O001463,P0247,Fashion,2,64230
O001463,P0091,Fashion,3,134678
O001463,P0418,Makanan & Minuman,1,944379
O001464,P0019,Rumah Tangga,5,1458729
O001465,P0333,Makanan & Minuman,1,1083651
O001465,P0129,Rumah Tangga,2,804644
O001465,P0227,Elektronik,3,601970
O001465,P0233,Makanan & Minuman,4,682118
O001466,P0438,Fashion,2,611104
O001466,P0292,Elektronik,2,2899894
O001466,P0358,Elektronik,1,2032780
O001467,P0347,Fashion,1,1373297
O001467,P0288,Fashion,3,2194471
O001468,P0476,Makanan & Minuman,4,1933026
O001468,P0408,Makanan & Minuman,4,2483193
O001468,P0466,Fashion,1,1550345
O001469,P0181,Kecantikan,2,2318630
O001470,P0259,Rumah Tangga,3,2644646
O001470,P0187,Makanan & Minuman,4,1131808
O001470,P0083,Elektronik,1,1428170
O001471,P0098,Makanan & Minuman,5,2935753
O001471,P0359,Fashion,3,2564206
O001472,P0261,Kecantikan,4,1999186
O001472,P0241,Elektronik,3,1874139
O001472,P0271,Elektronik,3,2075987
O001472,P0363,Rumah Tangga,5,2097512
O001473,P0407,Fashion,4,762902
O001473,P0155,Fashion,1,28377
O001474,P0162,Elektronik,3,1924149
O001474,P0455,Kecantikan,3,1042007
O001474,P0088,Makanan & Minuman,5,351743
O001474,P0351,Rumah Tangga,2,2795934
O001475,P0472,Elektronik,1,743270
O001475,P0105,Fashion,2,2996196
O001476,P0251,Elektronik,2,1988888
O001477,P0326,Elektronik,5,182750
O001477,P0420,Fashion,3,2240564
O001477,P0328,Fashion,1,552375
O001478,P0344,Fashion,1,2481485
O001479,P0102,Fashion,1,2324168
O001479,P0465,Rumah Tangga,4,1659272
O001479,P0500,Elektronik,2,2775440
O001480,P0235,Kecantikan,5,843133
O001480,P0041,Elektronik,1,2613908
O001480,P0465,Rumah Tangga,3,1659272
O001480,P0389,Makanan & Minuman,5,311810
O001481,P0315,Fashion,1,2838027
O001481,P0156,Rumah Tangga,2,2804737
O001482,P0280,Elektronik,4,373308
O001482,P0389,Makanan & Minuman,2,311810
O001482,P0443,Kecantikan,2,2324474
O001482,P0224,Rumah Tangga,4,2067655
O001483,P0364,Kecantikan,5,1772055
O001483,P0379,Kecantikan,2,1403463
O001484,P0485,Fashion,1,582670
O001484,P0017,Fashion,1,471688
O001485,P0385,Kecantikan,4,2229728
O001485,P0167,Rumah Tangga,4,91101
O001485,P0314,Fashion,5,1937343
O001486,P0488,Kecantikan,5,1252495
O001486,P0316,Fashion,3,1656612
O001487,P0348,Rumah Tangga,5,2086325
O001487,P0093,Rumah Tangga,5,1443767
O001487,P0082,Kecantikan,3,1391680
O001487,P0336,Makanan & Minuman,5,997374
O001488,P0358,Elektronik,5,2032780
O001488,P0188,Elektronik,5,2764856
O001488,P0196,Fashion,2,2612836
O001488,P0114,Rumah Tangga,5,2957111
O001489,P0288,Fashion,5,2194471
O001489,P0223,Makanan & Minuman,1,1988018
O001489,P0280,Elektronik,3,373308
O001490,P0074,Elektronik,2,316092
O001491,P0002,Fashion,4,2217060
O001491,P0021,Makanan & Minuman,3,114806
O001491,P0407,Fashion,3,762902
O001492,P0154,Makanan & Minuman,3,1540847
O001493,P0320,Elektronik,1,1605897
O001494,P0165,Elektronik,1,2490741
O001494,P0139,Rumah Tangga,4,1180132
O001494,P0298,Makanan & Minuman,5,667501
O001494,P0014,Makanan & Minuman,1,1523213
O001495,P0074,Elektronik,1,316092
O001496,P0247,Fashion,2,64230
O001496,P0234,Kecantikan,5,700732
O001496,P0092,Makanan & Minuman,1,488703
O001496,P0372,Rumah Tangga,2,2726591
O001497,P0352,Fashion,2,1901988
O001497,P0148,Makanan & Minuman,3,2877558
O001497,P0300,Elektronik,2,81995
O001498,P0212,Makanan & Minuman,2,1933071
O001499,P0484,Elektronik,2,128557
O001499,P0161,Kecantikan,2,173334
O001499,P0158,Kecantikan,3,1400671
O001500,P0304,Fashion,4,2180380
O001500,P0040,Fashion,4,794638
O001500,P0123,Elektronik,3,161774
O001501,P0324,Fashion,4,2102532
O001501,P0245,Rumah Tangga,5,2102845
O001501,P0053,Fashion,4,2370639
O001501,P0486,Makanan & Minuman,3,2991181
O001502,P0090,Rumah Tangga,4,263063
O001502,P0073,Elektronik,5,1003744
O001502,P0056,Rumah Tangga,3,792516
O001502,P0357,Rumah Tangga,2,819094
O001503,P0092,Makanan & Minuman,3,488703
O001503,P0082,Kecantikan,1,1391680
O001504,P0363,Rumah Tangga,1,2097512
O001504,P0035,Fashion,4,1393821
O001505,P0304,Fashion,2,2180380
O001505,P0480,Kecantikan,3,2490263
O001505,P0241,Elektronik,5,1874139
O001505,P0052,Fashion,2,2371483
O001506,P0215,Elektronik,3,372195
O001507,P0448,Fashion,4,1408613
O001507,P0322,Fashion,4,98321
O001507,P0128,Elektronik,1,558262
O001507,P0207,Elektronik,5,91844
