order_id,payment_method,payment_amount,payment_status
O002397,Kartu Kredit,10096802,success
O002398,COD,10230367,success
O002399,COD,10917639,success
O002400,ShopeePay,9777300,success
O002401,Kartu Kredit,19968256,success
O002402,ShopeePay,12581807,failed
O002403,ShopeePay,11005228,success
O002404,COD,14718584,success
O002405,ShopeePay,20376243,success
O002406,ShopeePay,15459270,success
O002407,Kartu Kredit,7931947,success
O002408,ShopeePay,9653452,success
O002409,Transfer Bank,15148643,success
O002410,COD,26814914,success
O002411,Transfer Bank,12053755,success
O002412,Kartu Kredit,18947162,success
O002413,Transfer Bank,20371883,success
O002414,COD,4256302,failed
O002415,Transfer Bank,2611476,success
O002416,Transfer Bank,8015393,success
O002417,ShopeePay,25332086,success
O002418,Transfer Bank,2371483,success
O002419,Kartu Kredit,12908720,success
O002420,Transfer Bank,7638374,success
O002421,ShopeePay,10208069,success
O002422,ShopeePay,16720026,success
O002423,Kartu Kredit,16037670,success
O002424,Transfer Bank,1919685,success
O002425,Transfer Bank,11263144,success
O002426,ShopeePay,16079562,success
O002427,Kartu Kredit,19856970,failed
O002428,ShopeePay,12669202,success
O002429,COD,4927438,success
O002430,ShopeePay,12592372,failed
O002431,ShopeePay,9990424,success
O002432,COD,16639733,success
O002433,Transfer Bank,821255,success
O002434,Kartu Kredit,10906364,success
O002435,Kartu Kredit,7797507,success
O002436,Transfer Bank,4215812,success
O002437,COD,4957115,failed
O002438,Transfer Bank,17074434,success
O002439,Kartu Kredit,24674141,success
O002440,Transfer Bank,30916243,success
O002441,Kartu Kredit,16213703,success
O002442,Kartu Kredit,11080490,success
O002443,Transfer Bank,15801260,success
O002444,COD,5227816,success
O002445,COD,19728630,failed
O002446,Transfer Bank,9364868,success
O002447,ShopeePay,2804826,success
O002448,Kartu Kredit,8946660,success
O002449,Kartu Kredit,12292685,success
O002450,ShopeePay,8424542,failed
O002451,ShopeePay,18175647,success
O002452,Transfer Bank,17025031,success
O002453,Kartu Kredit,2795934,success
O002454,Transfer Bank,6879748,success
O002455,ShopeePay,10267338,success
O002456,Transfer Bank,17787829,success
O002457,ShopeePay,15908116,success
O002458,COD,10205843,success
O002459,Transfer Bank,19830926,success
O002460,COD,24003495,success
O002461,COD,22492949,success
O002462,ShopeePay,10211688,success
O002463,Transfer Bank,10361671,success
O002464,Transfer Bank,16436550,success
O002465,ShopeePay,17759197,success
O002466,Transfer Bank,31079406,success
O002467,COD,6257987,success
O002468,ShopeePay,13329649,success
O002469,ShopeePay,569450,success
O002470,Transfer Bank,17995960,success
O002471,Transfer Bank,5455624,failed
O002472,COD,1292090,success
O002473,COD,9976055,success
O002474,COD,1647506,success
O002475,ShopeePay,5832615,success
O002476,ShopeePay,14224989,success
O002477,ShopeePay,14614130,success
O002478,COD,7756965,success
O002479,COD,18808019,success
O002480,COD,20903352,success
O002481,Transfer Bank,26420012,success
O002482,Kartu Kredit,1966563,success
O002483,ShopeePay,6430778,success
O002484,ShopeePay,9374991,success
O002485,COD,866670,success
O002486,COD,5782410,success
O002487,COD,1082617,success
O002488,Transfer Bank,10906364,success
O002489,COD,5802747,success
O002490,Kartu Kredit,13510007,success
O002491,COD,27001640,success
O002492,Kartu Kredit,10519221,success
O002493,Kartu Kredit,15487884,success
O002494,Transfer Bank,4887846,success
O002495,COD,5936629,success
O002496,COD,9945480,success
O002497,Transfer Bank,525676,success
O002498,Kartu Kredit,2183991,success
O002499,Transfer Bank,10865880,success
O002500,COD,5692952,success
O002501,Transfer Bank,16651041,failed
O002502,COD,10889954,failed
O002503,ShopeePay,2931598,success
O002504,ShopeePay,11416520,success
O002505,COD,1179781,success
O002506,ShopeePay,12135995,success
O002507,Kartu Kredit,15402332,success
O002508,ShopeePay,11651927,success
O002509,Kartu Kredit,10922089,success
O002510,Kartu Kredit,1128065,success
O002511,ShopeePay,19248772,success
O002512,COD,11680835,success
O002513,COD,6362440,failed
O002514,Transfer Bank,8369831,success
O002515,Transfer Bank,6409686,success
O002516,Kartu Kredit,12579328,success
O002517,COD,15733671,failed
O002518,COD,272940,success
O002519,ShopeePay,8650341,success
O002520,ShopeePay,20798043,failed
O002521,COD,6708960,failed
O002522,Transfer Bank,14753890,success
O002523,COD,25177656,success
O002524,Transfer Bank,6800932,success
O002525,Kartu Kredit,5379634,success
O002526,Transfer Bank,19368996,success
O002527,Kartu Kredit,10802526,failed
O002528,COD,932980,success
O002529,Transfer Bank,8795159,failed
O002530,ShopeePay,17633223,success
O002531,ShopeePay,9293138,success
O002532,Kartu Kredit,9223580,success
O002533,Kartu Kredit,14108148,success
O002534,Kartu Kredit,9983168,success
O002535,Transfer Bank,10334390,success
O002536,COD,3117182,success
O002537,COD,15599499,success
O002538,Transfer Bank,10495153,failed
O002539,COD,4246271,success
O002540,Kartu Kredit,9493740,success
O002541,Transfer Bank,12930976,failed
O002542,ShopeePay,4108962,success
O002543,Kartu Kredit,28225766,success
O002544,ShopeePay,16975457,success
O002545,ShopeePay,16103907,success
O002546,Transfer Bank,28384491,failed
O002547,COD,5507672,success
O002548,ShopeePay,8504391,success
O002549,Kartu Kredit,16836483,success
O002550,Kartu Kredit,14355342,success
O002551,Kartu Kredit,15468090,success
O002552,ShopeePay,19988374,success
O002553,Transfer Bank,7391735,success
O002554,COD,10329232,success
O002555,Kartu Kredit,7153120,failed
O002556,Transfer Bank,161774,success
O002557,COD,4683884,success
O002558,COD,123121,success
O002559,Kartu Kredit,2084478,success
O002560,ShopeePay,27965292,success
O002561,COD,5619171,success
O002562,Transfer Bank,24275192,success
O002563,Transfer Bank,27007376,failed
O002564,Kartu Kredit,10011528,success
O002565,Transfer Bank,20194928,success
O002566,Transfer Bank,11564820,success
O002567,Transfer Bank,13873822,success
O002568,ShopeePay,7855636,success
O002569,Kartu Kredit,19921882,failed
O002570,Transfer Bank,14147693,success
O002571,COD,5899240,success
O002572,ShopeePay,19807974,success
O002573,Transfer Bank,16130206,success
O002574,ShopeePay,31145467,success
O002575,COD,5266258,failed
O002576,Kartu Kredit,6860998,success
O002577,COD,7099008,success
O002578,COD,8463599,failed
O002579,Transfer Bank,13446814,success
O002580,ShopeePay,27800511,success
O002581,COD,9649782,success
O002582,Transfer Bank,8874255,success
O002583,ShopeePay,8152094,success
O002584,ShopeePay,11165985,failed
O002585,Kartu Kredit,9319943,success
O002586,ShopeePay,2284306,success
O002587,COD,6913557,failed
O002588,COD,13854374,success
O002589,COD,6459975,success
O002590,COD,8706715,success
O002591,COD,17107385,success
O002592,COD,15267198,success
O002593,COD,1115313,success
O002594,Kartu Kredit,6272117,failed
O002595,Transfer Bank,2644646,success
O002596,ShopeePay,7939248,success
O002597,Kartu Kredit,5786421,success
O002598,ShopeePay,10232050,success
O002599,Kartu Kredit,8350832,success
O002600,Kartu Kredit,8729940,success
O002601,Transfer Bank,6177420,success
O002602,COD,9355290,success
O002603,COD,11745880,success
O002604,Transfer Bank,3097205,failed
O002605,Transfer Bank,7704235,failed
O002606,ShopeePay,20871921,success
O002607,Kartu Kredit,20839784,failed
O002608,ShopeePay,10233708,success
O002609,Transfer Bank,14357789,success
O002610,COD,14387790,failed
O002611,Transfer Bank,17406696,success
O002612,ShopeePay,8897333,success
O002613,Transfer Bank,4119565,success
O002614,ShopeePay,11954770,success
O002615,Transfer Bank,10895662,success
O002616,ShopeePay,4582476,success
O002617,Kartu Kredit,3071345,success
O002618,ShopeePay,3203936,success
O002619,Transfer Bank,1473125,success
O002620,Transfer Bank,14226560,success
O002621,Transfer Bank,90529,success
O002622,COD,6859874,success
O002623,COD,9091485,success
O002624,Transfer Bank,15667919,success
O002625,Transfer Bank,23242850,success
O002626,Transfer Bank,1647634,success
O002627,ShopeePay,1641547,success
O002628,COD,9274520,failed
O002629,ShopeePay,28237894,success
O002630,Kartu Kredit,17800671,success
O002631,COD,5665540,success
O002632,COD,13877200,success
O002633,ShopeePay,4461252,success
O002634,ShopeePay,19566144,success
O002635,Transfer Bank,6191638,success
O002636,COD,98321,failed
O002637,Transfer Bank,984608,success
O002638,Kartu Kredit,12293317,success
O002639,COD,18165981,success
O002640,ShopeePay,10951844,success
O002641,COD,4728065,success
O002642,Kartu Kredit,4901407,success
O002643,COD,22073137,success
O002644,ShopeePay,6019730,failed
O002645,COD,8086623,success
O002646,Kartu Kredit,18717240,success
O002647,ShopeePay,10002868,success
O002648,Kartu Kredit,4059066,success
O002649,Transfer Bank,8931303,success
O002650,Transfer Bank,6419884,success
O002651,ShopeePay,9495423,success
O002652,ShopeePay,9048408,failed
O002653,Transfer Bank,12945338,success
O002654,ShopeePay,30258004,success
O002655,Transfer Bank,4376170,success
O002656,Transfer Bank,9196345,success
O002657,Transfer Bank,19558206,success
O002658,Transfer Bank,29854087,failed
O002659,Transfer Bank,2288706,success
O002660,COD,20730938,success
O002661,Kartu Kredit,21216698,success
O002662,Kartu Kredit,9198329,success
O002663,COD,9004341,success
O002664,Transfer Bank,23621894,success
O002665,ShopeePay,12619548,success
O002666,Transfer Bank,32152295,failed
O002667,Transfer Bank,21625762,success
O002668,Transfer Bank,5051244,success
O002669,ShopeePay,8737427,success
O002670,Kartu Kredit,8454968,success
O002671,ShopeePay,12410072,failed
O002672,Transfer Bank,7485300,success
O002673,COD,13233033,success
O002674,Kartu Kredit,4930280,failed
O002675,Kartu Kredit,1459920,success
O002676,Transfer Bank,9162518,success
O002677,Transfer Bank,9129072,failed
O002678,Transfer Bank,9553893,failed
O002679,COD,8889725,success
O002680,COD,11336296,success
O002681,ShopeePay,9900556,success
O002682,COD,19326998,success
O002683,ShopeePay,29303445,success
O002684,ShopeePay,18934687,success
O002685,ShopeePay,5009574,failed
O002686,ShopeePay,20824195,success
O002687,COD,3732906,success
O002688,Kartu Kredit,20727003,failed
O002689,Kartu Kredit,17187482,success
O002690,ShopeePay,595240,success
O002691,Kartu Kredit,5593452,success
O002692,Transfer Bank,11180349,success
O002693,Transfer Bank,1324618,success
O002694,COD,13498123,success
O002695,COD,7344323,failed
O002696,Kartu Kredit,8199422,success
O002697,COD,19818555,failed
O002698,Transfer Bank,24077129,success
O002699,Kartu Kredit,13267045,success
O002700,Kartu Kredit,8036342,success
O002701,ShopeePay,1336764,failed
O002702,ShopeePay,4533784,success
O002703,ShopeePay,7587602,success
O002704,ShopeePay,5187613,success
O002705,ShopeePay,30519060,success
O002706,COD,10847546,success
O002707,Transfer Bank,15312348,success
O002708,Transfer Bank,10289656,success
O002709,COD,10886199,success
O002710,Kartu Kredit,12379545,success
O002711,COD,25202707,success
O002712,Transfer Bank,2179739,success
O002713,Transfer Bank,2259286,success
O002714,COD,11699416,success
O002715,ShopeePay,15976622,success
O002716,Transfer Bank,22318606,success
O002717,COD,18554588,success
O002718,COD,4656689,failed
O002719,Kartu Kredit,20885784,failed
O002720,COD,10117452,success
O002721,Kartu Kredit,12559143,success
O002722,Kartu Kredit,8375516,success
O002723,Kartu Kredit,173334,success
O002724,Transfer Bank,8876790,success
O002725,COD,16700780,success
O002726,COD,14900551,success
O002727,Kartu Kredit,7369044,success
O002728,Kartu Kredit,526126,success
O002729,Kartu Kredit,16985860,success
O002730,Transfer Bank,1227935,success
O002731,Kartu Kredit,20362518,success
O002732,ShopeePay,25339945,success
O002733,ShopeePay,21454046,failed
O002734,COD,13379855,success
O002735,Transfer Bank,1098058,success
O002736,Kartu Kredit,707704,success
O002737,Transfer Bank,10191572,success
O002738,ShopeePay,1607124,success
O002739,COD,7720195,success
O002740,Kartu Kredit,8464332,success
O002741,Kartu Kredit,11583802,success
O002742,Kartu Kredit,9864886,failed
O002743,Transfer Bank,27085565,success
O002744,Transfer Bank,2073044,failed
O002745,COD,21889700,success
O002746,COD,10255152,success
O002747,Transfer Bank,369363,success
O002748,Kartu Kredit,1972164,success
O002749,Transfer Bank,8549960,success
O002750,Kartu Kredit,3629742,failed
O002751,ShopeePay,1021604,failed
O002752,Transfer Bank,8250375,success
O002753,Transfer Bank,12567318,success
O002754,Transfer Bank,18187917,success
O002755,Transfer Bank,9780934,success
O002756,COD,18319463,failed
O002757,Kartu Kredit,11634825,success
O002758,ShopeePay,12372703,success
O002759,Transfer Bank,5346662,success
O002760,Transfer Bank,15665017,success
O002761,ShopeePay,27533140,success
O002762,ShopeePay,20434395,success
O002763,ShopeePay,5871506,success
O002764,Transfer Bank,10733314,success
O002765,Kartu Kredit,12392103,success
O002766,ShopeePay,5764173,success
O002767,Kartu Kredit,5919468,success
O002768,ShopeePay,9867685,success
O002769,COD,16378900,success
O002770,COD,9843659,failed
O002771,Kartu Kredit,20784690,success
O002772,Transfer Bank,13502731,success
O002773,COD,4613649,success
O002774,ShopeePay,7282239,success
O002775,Transfer Bank,16334929,success
O002776,Kartu Kredit,2207996,success
O002777,Kartu Kredit,28016123,success
O002778,ShopeePay,5861098,success
O002779,COD,4524419,success
O002780,Kartu Kredit,9904878,success
O002781,Transfer Bank,17274174,success
O002782,Transfer Bank,21956153,success
O002783,Transfer Bank,100196,success
O002784,Kartu Kredit,12111106,success
O002785,COD,13690891,success
O002786,ShopeePay,720430,success
O002787,Kartu Kredit,6338024,success
O002788,Kartu Kredit,7192872,failed
O002789,ShopeePay,10008547,success
O002790,ShopeePay,9032697,success
O002791,Transfer Bank,3927612,success
O002792,COD,9961052,success
O002793,Kartu Kredit,15157286,success
O002794,Transfer Bank,6590132,success
O002795,ShopeePay,22084968,success
O002796,Kartu Kredit,9109597,success
O002797,Transfer Bank,3501906,success
O002798,COD,14162938,success
O002799,Transfer Bank,18515719,success
O002800,COD,32649036,success
O002801,Transfer Bank,17597124,success
O002802,Kartu Kredit,938485,success
O002803,Transfer Bank,576344,success
O002804,ShopeePay,2908976,success
O002805,Kartu Kredit,3827840,success
O002806,COD,4807098,success
O002807,COD,12455421,success
O002808,Kartu Kredit,13133150,success
O002809,Kartu Kredit,21162317,failed
O002810,COD,27043941,success
O002811,COD,935430,success
O002812,ShopeePay,2230626,success
O002813,ShopeePay,14321294,failed
O002814,ShopeePay,3286940,success
O002815,Transfer Bank,11056776,failed
O002816,COD,16564049,success
O002817,ShopeePay,8361565,failed
O002818,Kartu Kredit,1165353,success
O002819,Transfer Bank,23231417,success
O002820,ShopeePay,8469694,success
O002821,Kartu Kredit,1230870,success
O002822,Kartu Kredit,8821222,success
O002823,Kartu Kredit,789189,success
O002824,Kartu Kredit,17053857,success
O002825,ShopeePay,8024980,success
O002826,COD,10399982,success
O002827,Transfer Bank,11087277,success
O002828,COD,21718591,success
O002829,Kartu Kredit,5712210,success
O002830,Kartu Kredit,9884407,failed
O002831,ShopeePay,5809593,success
O002832,ShopeePay,16131529,success
O002833,Kartu Kredit,13059681,success
O002834,ShopeePay,15056162,success
O002835,ShopeePay,5404298,success
O002836,COD,20377274,success
O002837,Transfer Bank,12376312,success
O002838,ShopeePay,13625260,success
O002839,Transfer Bank,2184760,success
O002840,ShopeePay,1251335,success
O002841,ShopeePay,18954560,success
O002842,ShopeePay,26448941,success
O002843,Transfer Bank,4420800,success
O002844,Transfer Bank,11080073,success
O002845,Transfer Bank,6995799,failed
O002846,COD,9970366,success
O002847,Kartu Kredit,24627608,success
O002848,Kartu Kredit,5586883,success
O002849,COD,13414856,success
O002850,COD,13962421,success
O002851,ShopeePay,9936756,success
O002852,Transfer Bank,1416870,success
O002853,ShopeePay,2036551,success
O002854,ShopeePay,7049392,success
O002855,ShopeePay,4899372,success
O002856,Kartu Kredit,18261572,failed
O002857,Transfer Bank,15732712,success
O002858,ShopeePay,6112965,success
O002859,COD,13790905,success
O002860,Kartu Kredit,2117937,success
O002861,Transfer Bank,4135816,success
O002862,ShopeePay,7348399,success
O002863,Kartu Kredit,19192664,success
O002864,Transfer Bank,28614897,success
O002865,ShopeePay,6492603,failed
O002866,Kartu Kredit,12202634,success
O002867,COD,10123294,success
O002868,Kartu Kredit,4728180,success
O002869,Kartu Kredit,14342114,success
O002870,Kartu Kredit,14468794,success
