order_id,user_id,order_date,status,estimated_delivery
O003883,U02884,2024-06-05,delivered,2024-06-11
O003884,U04872,2025-07-06,delivered,2025-07-08
O003885,U00100,2025-03-18,delivered,2025-03-22
O003886,U01609,2024-12-25,delivered,2025-01-01
O003887,U01180,2025-07-07,delivered,2025-07-09
O003888,U00473,2025-04-11,canceled,2025-04-13
O003889,U02486,2025-01-23,delivered,2025-01-29
O003890,U00549,2023-07-13,delivered,2023-07-19
O003891,U04549,2024-10-27,canceled,2024-11-01
O003892,U04556,2024-05-02,returned,2024-05-04
O003893,U02794,2025-01-31,delivered,2025-02-06
O003894,U01223,2025-06-10,delivered,2025-06-13
O003895,U01995,2024-06-18,returned,2024-06-20
O003896,U01291,2022-09-29,returned,2022-10-04
O003897,U00786,2024-10-07,delivered,2024-10-14
O003898,U03594,2023-07-16,delivered,2023-07-18
O003899,U04445,2023-10-31,delivered,2023-11-06
O003900,U01958,2024-10-04,delivered,2024-10-11
O003901,U04742,2023-03-27,delivered,2023-04-02
O003902,U01860,2022-12-07,delivered,2022-12-12
O003903,U00014,2025-05-28,delivered,2025-06-04
O003904,U04725,2025-01-10,delivered,2025-01-15
O003905,U00329,2025-03-26,delivered,2025-03-31
O003906,U01585,2025-01-11,delivered,2025-01-15
O003907,U03605,2025-02-11,delivered,2025-02-14
O003908,U02988,2025-03-16,canceled,2025-03-19
O003909,U04518,2025-02-19,delivered,2025-02-23
O003910,U02750,2024-12-25,delivered,2024-12-31
O003911,U03176,2025-05-12,delivered,2025-05-19
O003912,U01085,2023-12-27,delivered,2023-12-30
O003913,U00208,2025-07-06,canceled,2025-07-12
O003914,U01942,2025-06-29,delivered,2025-07-03
O003915,U04304,2025-04-26,delivered,2025-04-30
O003916,U04002,2024-02-08,delivered,2024-02-13
O003917,U04059,2025-05-15,delivered,2025-05-22
O003918,U03194,2024-11-04,delivered,2024-11-06
O003919,U00565,2025-07-06,delivered,2025-07-09
O003920,U02408,2024-07-08,delivered,2024-07-10
O003921,U02589,2024-07-10,canceled,2024-07-13
O003922,U04661,2025-02-27,delivered,2025-03-02
O003923,U03150,2025-07-05,delivered,2025-07-10
O003924,U01245,2025-07-03,delivered,2025-07-05
O003925,U03456,2025-02-18,delivered,2025-02-24
O003926,U01098,2025-05-18,returned,2025-05-21
O003927,U01680,2024-12-24,delivered,2024-12-30
O003928,U03654,2025-05-02,delivered,2025-05-06
O003929,U01218,2024-09-28,returned,2024-10-01
O003930,U03839,2023-08-10,delivered,2023-08-13
O003931,U01855,2025-04-21,delivered,2025-04-26
O003932,U02128,2023-12-05,delivered,2023-12-09
O003933,U04700,2025-06-26,delivered,2025-07-03
O003934,U01168,2025-01-18,delivered,2025-01-21
O003935,U04065,2024-03-21,delivered,2024-03-26
O003936,U01359,2024-09-21,delivered,2024-09-26
O003937,U04396,2022-10-05,delivered,2022-10-10
O003938,U02837,2024-03-25,delivered,2024-04-01
O003939,U04095,2025-04-18,delivered,2025-04-24
O003940,U02774,2023-12-26,delivered,2023-12-31
O003941,U00006,2024-06-23,delivered,2024-06-27
O003942,U01972,2024-11-29,delivered,2024-12-05
O003943,U00587,2023-06-04,delivered,2023-06-10
O003944,U01225,2023-05-15,delivered,2023-05-20
O003945,U04994,2023-11-14,delivered,2023-11-19
O003946,U02085,2025-06-06,returned,2025-06-11
O003947,U00100,2024-10-18,delivered,2024-10-23
O003948,U04640,2024-04-30,delivered,2024-05-06
O003949,U03068,2023-12-27,delivered,2023-12-31
O003950,U04176,2025-02-11,delivered,2025-02-16
O003951,U00772,2023-11-27,delivered,2023-11-29
O003952,U00994,2025-01-27,delivered,2025-01-30
O003953,U00755,2023-09-11,returned,2023-09-15
O003954,U04831,2025-05-04,delivered,2025-05-08
O003955,U03241,2025-04-15,delivered,2025-04-19
O003956,U01335,2025-06-24,canceled,2025-06-30
O003957,U02161,2025-03-04,canceled,2025-03-10
O003958,U03552,2024-05-08,delivered,2024-05-15
O003959,U04122,2025-04-27,delivered,2025-04-29
O003960,U04990,2025-05-26,delivered,2025-06-02
O003961,U03059,2025-05-29,delivered,2025-06-01
O003962,U02083,2025-06-01,delivered,2025-06-04
O003963,U02678,2025-01-29,delivered,2025-02-01
O003964,U00721,2023-07-15,delivered,2023-07-18
O003965,U03965,2023-08-14,delivered,2023-08-20
O003966,U02401,2024-03-24,delivered,2024-03-30
O003967,U02759,2024-12-06,delivered,2024-12-08
O003968,U01439,2025-01-01,delivered,2025-01-03
O003969,U00601,2025-01-19,delivered,2025-01-24
O003970,U03874,2024-10-23,delivered,2024-10-29
O003971,U04738,2025-03-23,delivered,2025-03-29
O003972,U00083,2025-01-04,canceled,2025-01-07
O003973,U03298,2024-07-12,delivered,2024-07-14
O003974,U04924,2024-12-14,returned,2024-12-20
O003975,U04989,2025-07-07,delivered,2025-07-09
O003976,U04032,2025-02-09,delivered,2025-02-16
O003977,U02888,2025-07-08,returned,2025-07-13
O003978,U00439,2023-06-21,canceled,2023-06-27
O003979,U04513,2023-03-15,canceled,2023-03-22
O003980,U02459,2024-12-02,canceled,2024-12-07
O003981,U03779,2024-07-02,delivered,2024-07-05
O003982,U04539,2024-04-04,delivered,2024-04-08
O003983,U03315,2025-05-04,delivered,2025-05-08
O003984,U01026,2025-02-16,delivered,2025-02-18
O003985,U02255,2024-12-01,delivered,2024-12-05
O003986,U04868,2025-05-20,delivered,2025-05-24
O003987,U02726,2023-12-25,canceled,2023-12-29
O003988,U04960,2025-03-17,delivered,2025-03-24
O003989,U00301,2023-08-10,delivered,2023-08-12
O003990,U03243,2024-10-13,delivered,2024-10-18
O003991,U04381,2024-12-09,delivered,2024-12-16
O003992,U03422,2025-04-20,delivered,2025-04-23
O003993,U00695,2023-11-12,canceled,2023-11-17
O003994,U03370,2024-07-16,delivered,2024-07-21
O003995,U00303,2024-08-15,canceled,2024-08-18
O003996,U04895,2024-03-06,delivered,2024-03-13
O003997,U00658,2025-06-26,delivered,2025-07-01
O003998,U02481,2025-03-17,delivered,2025-03-20
O003999,U00208,2025-05-01,delivered,2025-05-07
O004000,U00096,2024-12-11,delivered,2024-12-14
O004001,U03571,2024-02-23,returned,2024-02-25
O004002,U00942,2024-04-21,delivered,2024-04-26
O004003,U02027,2024-12-03,delivered,2024-12-10
O004004,U03940,2025-06-05,delivered,2025-06-08
O004005,U01416,2024-09-06,delivered,2024-09-08
O004006,U03594,2024-03-16,delivered,2024-03-21
O004007,U02643,2024-10-06,returned,2024-10-09
O004008,U04900,2024-07-11,delivered,2024-07-18
O004009,U01604,2024-06-24,delivered,2024-06-30
O004010,U00429,2025-04-08,delivered,2025-04-15
O004011,U04707,2025-07-07,delivered,2025-07-12
O004012,U01205,2023-11-03,delivered,2023-11-06
O004013,U00163,2025-04-08,delivered,2025-04-10
O004014,U03246,2025-03-10,canceled,2025-03-17
O004015,U04379,2024-06-23,delivered,2024-06-27
O004016,U01524,2025-07-08,delivered,2025-07-13
O004017,U04255,2025-02-10,delivered,2025-02-14
O004018,U01074,2025-06-14,delivered,2025-06-19
O004019,U03401,2025-06-11,returned,2025-06-17
O004020,U00030,2024-06-05,delivered,2024-06-08
O004021,U02006,2023-10-13,delivered,2023-10-20
O004022,U02137,2025-04-09,canceled,2025-04-12
O004023,U03297,2023-05-18,canceled,2023-05-20
O004024,U03813,2025-05-22,delivered,2025-05-25
O004025,U00641,2024-09-23,delivered,2024-09-29
O004026,U01116,2024-06-05,delivered,2024-06-07
O004027,U02818,2024-06-27,delivered,2024-06-29
O004028,U02758,2025-03-20,delivered,2025-03-26
O004029,U00637,2023-12-21,delivered,2023-12-24
O004030,U04605,2025-06-26,delivered,2025-07-01
O004031,U01226,2025-01-19,delivered,2025-01-21
O004032,U04970,2025-06-14,delivered,2025-06-18
O004033,U02385,2025-06-18,delivered,2025-06-25
O004034,U01416,2023-02-26,returned,2023-02-28
O004035,U04673,2024-04-26,delivered,2024-05-01
O004036,U02126,2025-07-03,delivered,2025-07-10
O004037,U02106,2025-06-24,delivered,2025-06-26
O004038,U03299,2025-05-06,delivered,2025-05-11
O004039,U01593,2024-04-30,delivered,2024-05-06
O004040,U02114,2024-07-09,delivered,2024-07-12
O004041,U03487,2023-08-13,canceled,2023-08-16
O004042,U03133,2024-04-04,delivered,2024-04-11
O004043,U02549,2025-02-03,delivered,2025-02-06
O004044,U00046,2024-04-26,delivered,2024-04-30
O004045,U04319,2024-11-12,delivered,2024-11-18
O004046,U04120,2025-05-17,delivered,2025-05-19
O004047,U04804,2024-04-13,delivered,2024-04-15
O004048,U04808,2024-10-02,delivered,2024-10-08
O004049,U00244,2024-07-28,delivered,2024-07-30
O004050,U03994,2024-11-30,delivered,2024-12-04
O004051,U04048,2025-07-08,delivered,2025-07-13
O004052,U00805,2025-01-27,delivered,2025-02-03
O004053,U02032,2025-04-01,delivered,2025-04-08
O004054,U01476,2023-09-24,delivered,2023-09-27
O004055,U00288,2025-02-18,delivered,2025-02-25
O004056,U04718,2024-11-27,delivered,2024-11-29
O004057,U02989,2025-06-08,delivered,2025-06-14
O004058,U04021,2025-01-15,delivered,2025-01-20
O004059,U02780,2024-11-05,canceled,2024-11-12
O004060,U01237,2025-06-30,delivered,2025-07-04
O004061,U04595,2023-04-10,returned,2023-04-17
O004062,U00972,2025-04-24,delivered,2025-04-30
O004063,U02769,2023-06-21,delivered,2023-06-24
O004064,U02897,2024-08-17,delivered,2024-08-21
O004065,U01188,2024-07-28,canceled,2024-07-30
O004066,U04218,2024-04-16,delivered,2024-04-20
O004067,U01145,2024-04-03,delivered,2024-04-05
O004068,U04387,2024-09-28,delivered,2024-10-04
O004069,U04809,2023-06-05,delivered,2023-06-12
O004070,U01532,2023-12-16,delivered,2023-12-21
O004071,U03076,2025-06-29,canceled,2025-07-05
O004072,U00928,2024-12-03,delivered,2024-12-06
O004073,U04821,2022-10-13,delivered,2022-10-18
O004074,U02172,2025-05-14,delivered,2025-05-19
O004075,U02014,2024-01-22,delivered,2024-01-27
O004076,U01529,2024-04-25,delivered,2024-04-28
O004077,U00080,2025-04-17,delivered,2025-04-23
O004078,U04002,2022-12-12,delivered,2022-12-14
O004079,U01900,2025-02-19,delivered,2025-02-26
O004080,U01117,2024-11-19,delivered,2024-11-22
O004081,U01908,2025-02-02,delivered,2025-02-08
O004082,U01967,2024-01-05,delivered,2024-01-07
O004083,U02177,2023-10-27,returned,2023-10-30
O004084,U00722,2024-08-05,delivered,2024-08-10
O004085,U01672,2025-06-17,delivered,2025-06-24
O004086,U03577,2024-03-31,delivered,2024-04-03
O004087,U02060,2025-01-29,delivered,2025-02-03
O004088,U02811,2025-06-09,delivered,2025-06-13
O004089,U03503,2024-12-29,delivered,2025-01-03
O004090,U00535,2023-11-20,delivered,2023-11-26
O004091,U03581,2025-06-26,delivered,2025-07-03
O004092,U01220,2022-11-27,delivered,2022-11-30
O004093,U02953,2022-11-09,delivered,2022-11-15
O004094,U03420,2025-03-02,delivered,2025-03-08
O004095,U04837,2025-01-24,delivered,2025-01-28
O004096,U02700,2025-06-21,delivered,2025-06-26
O004097,U00587,2023-04-04,delivered,2023-04-10
O004098,U02682,2025-06-28,delivered,2025-07-01
O004099,U02804,2024-11-29,delivered,2024-12-04
O004100,U00044,2025-01-07,delivered,2025-01-09
O004101,U03338,2025-04-13,delivered,2025-04-16
O004102,U01414,2025-04-03,delivered,2025-04-05
O004103,U03006,2025-04-14,delivered,2025-04-18
O004104,U02585,2023-04-19,delivered,2023-04-26
O004105,U02739,2023-05-29,delivered,2023-06-02
O004106,U01681,2025-03-30,canceled,2025-04-04
O004107,U01753,2025-02-08,canceled,2025-02-10
O004108,U01527,2024-09-22,delivered,2024-09-28
O004109,U00144,2025-07-01,delivered,2025-07-03
O004110,U04682,2024-04-01,delivered,2024-04-06
O004111,U01847,2025-05-11,delivered,2025-05-16
O004112,U00749,2023-06-05,returned,2023-06-12
O004113,U00593,2025-06-29,delivered,2025-07-06
O004114,U00090,2024-12-14,canceled,2024-12-19
O004115,U03785,2025-06-28,delivered,2025-07-02
O004116,U03124,2023-09-22,delivered,2023-09-24
O004117,U01159,2025-05-12,returned,2025-05-16
O004118,U03609,2025-06-06,delivered,2025-06-12
O004119,U04641,2025-03-01,delivered,2025-03-03
O004120,U00263,2024-11-03,canceled,2024-11-09
O004121,U01757,2025-02-14,delivered,2025-02-17
O004122,U00943,2023-12-25,delivered,2023-12-30
O004123,U02113,2025-06-26,returned,2025-06-28
O004124,U04658,2025-06-28,delivered,2025-07-02
O004125,U02008,2025-02-03,delivered,2025-02-06
O004126,U04529,2024-08-25,delivered,2024-08-29
O004127,U03763,2025-06-02,delivered,2025-06-04
O004128,U00502,2025-05-07,delivered,2025-05-11
O004129,U04971,2025-03-07,delivered,2025-03-13
O004130,U03458,2025-04-05,delivered,2025-04-09
O004131,U02329,2025-06-22,delivered,2025-06-27
O004132,U02529,2024-05-28,delivered,2024-06-04
O004133,U04625,2023-05-14,delivered,2023-05-17
O004134,U02961,2025-07-07,delivered,2025-07-11
O004135,U01652,2025-05-26,canceled,2025-06-02
O004136,U04024,2025-02-06,canceled,2025-02-09
O004137,U04571,2025-02-16,delivered,2025-02-18
O004138,U04235,2025-01-07,delivered,2025-01-12
O004139,U01824,2024-10-01,delivered,2024-10-04
O004140,U03062,2025-06-07,delivered,2025-06-10
O004141,U04986,2025-03-18,canceled,2025-03-20
O004142,U00861,2025-06-04,delivered,2025-06-06
O004143,U03607,2025-04-17,delivered,2025-04-19
O004144,U01990,2025-05-14,delivered,2025-05-18
O004145,U03293,2023-08-10,delivered,2023-08-12
O004146,U00622,2025-05-02,delivered,2025-05-09
O004147,U02738,2024-09-24,delivered,2024-09-27
O004148,U03513,2024-10-21,delivered,2024-10-25
O004149,U04517,2024-12-07,delivered,2024-12-12
O004150,U01571,2023-12-13,delivered,2023-12-15
O004151,U01894,2024-08-15,delivered,2024-08-21
O004152,U01227,2025-04-07,canceled,2025-04-14
O004153,U01441,2024-08-31,delivered,2024-09-03
O004154,U02289,2023-09-23,delivered,2023-09-25
O004155,U02727,2024-01-14,delivered,2024-01-19
O004156,U00227,2025-04-23,delivered,2025-04-29
O004157,U03641,2023-01-02,delivered,2023-01-08
O004158,U03396,2025-04-23,delivered,2025-04-29
O004159,U04972,2025-03-25,delivered,2025-03-28
O004160,U02616,2025-06-23,delivered,2025-06-26
O004161,U00791,2025-07-08,delivered,2025-07-11
O004162,U04294,2025-06-30,delivered,2025-07-06
O004163,U03725,2023-08-04,delivered,2023-08-09
O004164,U02589,2025-02-09,delivered,2025-02-12
O004165,U02479,2024-09-08,delivered,2024-09-12
O004166,U00941,2023-08-18,delivered,2023-08-21
O004167,U00098,2024-02-21,canceled,2024-02-23
O004168,U02776,2025-06-12,delivered,2025-06-14
O004169,U03149,2025-05-26,canceled,2025-05-30
O004170,U02706,2024-12-18,delivered,2024-12-21
O004171,U03774,2025-05-13,delivered,2025-05-19
O004172,U04206,2023-10-02,delivered,2023-10-06
O004173,U00247,2023-01-21,delivered,2023-01-25
O004174,U04576,2024-09-04,delivered,2024-09-11
O004175,U02751,2025-03-21,delivered,2025-03-26
O004176,U03906,2025-01-19,delivered,2025-01-23
O004177,U02953,2022-11-18,delivered,2022-11-25
O004178,U04079,2025-05-19,delivered,2025-05-26
O004179,U04971,2023-03-28,delivered,2023-04-01
O004180,U02700,2025-07-03,delivered,2025-07-07
O004181,U03954,2025-04-15,delivered,2025-04-17
O004182,U03602,2024-05-29,delivered,2024-06-03
O004183,U03507,2025-03-09,delivered,2025-03-15
O004184,U03196,2023-06-11,delivered,2023-06-14
O004185,U04208,2024-08-26,delivered,2024-08-29
O004186,U00982,2023-12-08,delivered,2023-12-13
O004187,U00546,2023-01-23,delivered,2023-01-29
O004188,U00273,2024-11-11,delivered,2024-11-13
O004189,U04955,2024-11-11,delivered,2024-11-13
O004190,U00747,2024-03-01,canceled,2024-03-07
O004191,U02507,2025-07-02,delivered,2025-07-09
O004192,U02523,2024-09-23,delivered,2024-09-28
O004193,U04805,2025-01-24,delivered,2025-01-30
O004194,U03713,2025-04-25,delivered,2025-04-27
O004195,U03764,2023-08-03,canceled,2023-08-10
O004196,U04410,2025-06-28,delivered,2025-07-03
O004197,U01791,2024-12-19,delivered,2024-12-25
O004198,U03469,2025-01-15,canceled,2025-01-18
O004199,U04342,2025-02-25,delivered,2025-02-27
O004200,U01367,2023-11-15,returned,2023-11-18
O004201,U00534,2024-05-05,delivered,2024-05-11
O004202,U02389,2023-09-30,canceled,2023-10-04
O004203,U02403,2024-05-22,delivered,2024-05-25
O004204,U04703,2025-07-01,delivered,2025-07-05
O004205,U03996,2024-10-03,delivered,2024-10-10
O004206,U03256,2024-08-24,delivered,2024-08-26
O004207,U01169,2024-06-13,delivered,2024-06-19
O004208,U04259,2024-07-12,delivered,2024-07-17
O004209,U01465,2025-05-27,canceled,2025-05-30
O004210,U00167,2025-05-26,delivered,2025-05-31
O004211,U04119,2025-02-13,delivered,2025-02-15
O004212,U01896,2025-05-19,delivered,2025-05-25
O004213,U02033,2024-12-23,delivered,2024-12-28
O004214,U03255,2025-05-31,delivered,2025-06-07
O004215,U00350,2025-05-17,delivered,2025-05-22
O004216,U02064,2024-08-19,canceled,2024-08-22
O004217,U04842,2025-05-27,delivered,2025-06-01
O004218,U00563,2024-04-21,canceled,2024-04-23
O004219,U04565,2025-06-06,delivered,2025-06-12
O004220,U01456,2024-06-09,delivered,2024-06-14
O004221,U03312,2025-05-22,delivered,2025-05-28
O004222,U00927,2024-06-15,delivered,2024-06-19
O004223,U03986,2024-09-23,delivered,2024-09-27
O004224,U04665,2023-07-29,delivered,2023-08-04
O004225,U02954,2024-11-06,canceled,2024-11-11
O004226,U00476,2025-04-08,delivered,2025-04-15
O004227,U02330,2024-07-12,delivered,2024-07-18
O004228,U02055,2024-06-08,delivered,2024-06-13
O004229,U02439,2023-08-19,delivered,2023-08-25
O004230,U04328,2025-01-07,delivered,2025-01-13
O004231,U03916,2025-02-26,delivered,2025-03-04
O004232,U00841,2025-02-13,delivered,2025-02-16
O004233,U01074,2025-04-23,canceled,2025-04-26
O004234,U02492,2025-03-25,delivered,2025-03-28
O004235,U01103,2025-02-27,delivered,2025-03-01
O004236,U04986,2024-03-28,delivered,2024-04-01
O004237,U03609,2025-06-19,canceled,2025-06-23
O004238,U00678,2024-07-09,delivered,2024-07-13
O004239,U04982,2025-01-22,delivered,2025-01-25
O004240,U01195,2025-02-22,delivered,2025-02-26
O004241,U01827,2024-01-04,delivered,2024-01-08
O004242,U01585,2023-09-28,delivered,2023-10-01
O004243,U02899,2025-04-02,delivered,2025-04-05
O004244,U00609,2025-06-19,delivered,2025-06-23
O004245,U01712,2024-05-01,delivered,2024-05-05
O004246,U03743,2025-06-21,delivered,2025-06-27
O004247,U00191,2025-06-14,delivered,2025-06-18
O004248,U00420,2025-03-07,delivered,2025-03-14
O004249,U02322,2025-05-31,returned,2025-06-06
O004250,U04901,2024-04-12,returned,2024-04-17
O004251,U04838,2025-02-20,delivered,2025-02-23
O004252,U02421,2024-11-30,delivered,2024-12-03
O004253,U01502,2024-08-05,delivered,2024-08-12
O004254,U00591,2025-01-21,delivered,2025-01-27
O004255,U01577,2025-06-27,delivered,2025-06-29
O004256,U00747,2025-01-29,delivered,2025-02-04
O004257,U02083,2024-10-09,delivered,2024-10-12
O004258,U04973,2024-08-10,delivered,2024-08-12
O004259,U02823,2025-06-04,delivered,2025-06-06
O004260,U02383,2025-04-29,delivered,2025-05-06
O004261,U01520,2024-10-13,delivered,2024-10-19
O004262,U01368,2024-03-28,delivered,2024-04-03
O004263,U00772,2025-07-03,delivered,2025-07-07
O004264,U01199,2024-06-12,delivered,2024-06-18
O004265,U02960,2025-06-04,delivered,2025-06-07
O004266,U03576,2024-10-24,delivered,2024-10-26
O004267,U02869,2023-06-12,delivered,2023-06-16
O004268,U03128,2024-03-17,delivered,2024-03-23
O004269,U04685,2025-03-24,delivered,2025-03-29
O004270,U00425,2025-04-08,delivered,2025-04-12
O004271,U04971,2025-01-12,delivered,2025-01-17
O004272,U02189,2024-05-13,delivered,2024-05-15
O004273,U02586,2025-02-19,delivered,2025-02-22
O004274,U01718,2025-07-08,delivered,2025-07-14
O004275,U04297,2024-07-03,delivered,2024-07-08
O004276,U00838,2023-10-30,delivered,2023-11-05
O004277,U03835,2024-10-12,delivered,2024-10-16
O004278,U04615,2024-05-27,delivered,2024-06-02
O004279,U00573,2023-07-21,delivered,2023-07-25
O004280,U01387,2024-07-23,delivered,2024-07-25
O004281,U04212,2024-10-05,delivered,2024-10-10
O004282,U00794,2024-12-28,delivered,2024-12-31
O004283,U00430,2025-05-25,delivered,2025-05-28
O004284,U01961,2024-03-04,delivered,2024-03-10
O004285,U02642,2023-08-15,delivered,2023-08-19
O004286,U02933,2025-03-09,delivered,2025-03-13
O004287,U02499,2025-07-08,delivered,2025-07-10
O004288,U03727,2024-01-05,delivered,2024-01-12
O004289,U01376,2025-03-16,delivered,2025-03-22
O004290,U02164,2024-11-06,delivered,2024-11-08
O004291,U01972,2024-06-27,delivered,2024-06-30
O004292,U02699,2025-03-24,delivered,2025-03-31
O004293,U04814,2025-06-07,delivered,2025-06-12
O004294,U03126,2024-10-14,delivered,2024-10-19
O004295,U01625,2025-06-26,delivered,2025-07-03
O004296,U01301,2025-05-13,delivered,2025-05-16
O004297,U00104,2025-03-31,canceled,2025-04-06
O004298,U01825,2025-05-14,delivered,2025-05-21
O004299,U01986,2024-08-22,delivered,2024-08-28
O004300,U04759,2025-06-07,delivered,2025-06-10
O004301,U04178,2025-06-26,delivered,2025-07-01
O004302,U02509,2025-03-15,delivered,2025-03-17
O004303,U02047,2025-04-12,delivered,2025-04-15
O004304,U00140,2024-07-09,canceled,2024-07-12
O004305,U02051,2024-10-26,delivered,2024-10-28
